gene	coef	se	pval	I2	I2_pval	fdr
AGA	-0.0797277807465227	0.115814284721799	0.491194253205811	0.493213107638294	0.0134555666669557	0.998342592316123
AGAP1	-0.0556378812505709	0.0832373065703391	0.503862459712175	0	0.588214153426312	0.998342592316123
AGAP2	-0.144864455335289	0.0831243009658641	0.0813781769606569	0	0.55235271221498	0.998342592316123
AGAP3	0.0349590719356878	0.0832752950742428	0.674630660709615	0	0.78252711388445	0.998342592316123
AGAP5	-0.016122279838599	0.0814367351933377	0.84306613986375	0	0.957200962495201	0.998342592316123
AGBL2	0.0499351675590568	0.0835291173914032	0.549961717112574	0	0.959155369514273	0.998342592316123
AGBL3	0.0585809361070812	0.0993756033854893	0.555532539665947	0	0.449771887414422	0.998342592316123
AGBL4	0.154351601826622	0.090853341200571	0.0893362422513271	0	0.874176005828481	0.998342592316123
AGBL5	0.0643629482553157	0.0851882941937357	0.449926558731631	0	0.692709219752644	0.998342592316123
AGFG1	-0.0358259852718161	0.0824230373360671	0.663809343566741	0	0.881935237743557	0.998342592316123
AGFG2	-0.153966278526625	0.0862797618332597	0.0743423728886476	0	0.66201241984825	0.998342592316123
AGGF1	0.0115767616586909	0.0823207506588137	0.888162300024032	0	0.659943181122592	0.998342592316123
AGL	-0.00193372278982679	0.0871403658503899	0.982295679799919	0	0.588702652146772	0.999882152897227
AGMAT	-0.0460694352580507	0.0834081584528887	0.580717294286539	0.227461336549458	0.201277552422754	0.998342592316123
AGO1	-0.00923621753228545	0.0817827258832998	0.910081260108734	0	0.82618464369388	0.999593063497547
AGO2	0.0848145186437177	0.0882162821113748	0.336331798485936	0.0799674567075794	0.363493411736249	0.998342592316123
AGO3	0.0466862402525049	0.0833612244597458	0.575447080533467	0	0.753937246020836	0.998342592316123
AGO4	0.0517148981128559	0.0862220799540616	0.548648078866526	0	0.521762156046922	0.998342592316123
AGPAT2	-0.0296348498026742	0.0832544108257628	0.721874031774897	0	0.848475220773647	0.998342592316123
AGPAT3	-0.11415248982633	0.0862070595349941	0.185447794297643	0	0.488253655856437	0.998342592316123
AGPAT4	0.197602012200099	0.147177002752537	0.179396757366021	0.526396686422419	0.00876812758140537	0.998342592316123
AGPAT5	0.0171835855771797	0.0879236875485429	0.845050462794482	0	0.475837279631018	0.998342592316123
AGPS	-0.0214597080542929	0.0815510898549015	0.792439326267382	0	0.96984045236872	0.998342592316123
AGRN	-0.0279609995594141	0.0849444124934355	0.742028555750893	0	0.562814570358972	0.998342592316123
AGT	0.102507507122859	0.0873966902418858	0.240836234753621	0	0.592239083707102	0.998342592316123
AGTPBP1	-0.0757024826825123	0.0845139466779991	0.370391893933707	0	0.930570295809958	0.998342592316123
AGTRAP	0.0633013461518475	0.084045182615451	0.451340358317312	0	0.48349503537021	0.998342592316123
AHCTF1	-0.0640259531768924	0.083282549119928	0.442023958918919	0	0.888318204962483	0.998342592316123
AHCY	0.111100519671426	0.0835571898612956	0.183638735921701	0.126876461336544	0.308235971911424	0.998342592316123
AHCYL1	-0.0149663337657538	0.0884692106028415	0.865662949236411	0	0.67945420622229	0.998342592316123
AHCYL2	0.056166530825902	0.0855485805057628	0.511473237652691	0	0.688767544061898	0.998342592316123
AHDC1	0.104110601118395	0.0919129033021348	0.257336347437212	0	0.636130370671296	0.998342592316123
AHI1	0.0267631743534113	0.0831281490206106	0.747489964982452	0	0.527419882267808	0.998342592316123
AHNAK	-0.0255073025684881	0.104688679334276	0.807502597183887	0.309726690492505	0.115067046666266	0.998342592316123
AHNAK2	0.131030315921528	0.118055249720583	0.267039221063044	0.372214587476695	0.0726449447370484	0.998342592316123
AHR	-0.0472645092032397	0.0856906876859507	0.581242222597346	0.130173194153601	0.307597682512774	0.998342592316123
AHRR	-0.105654487152308	0.0821820029310217	0.198577155547609	0	0.486074788305133	0.998342592316123
AHSA1	-0.0278984966368679	0.0830151807996781	0.736821851847448	0	0.889100433949007	0.998342592316123
AIDA	-0.0153347711341058	0.0840245903830953	0.855187707781569	0	0.953767705578128	0.998342592316123
AIF1	-0.0990777703697968	0.0834775664027337	0.235275352544629	0	0.504652046132335	0.998342592316123
AIF1L	0.0239778397210104	0.119983082353814	0.841602975471749	0.433928868814144	0.0373085255258975	0.998342592316123
AIFM1	-0.0848024670634395	0.0821479320287329	0.301925006186085	0	0.526523060907023	0.998342592316123
AIFM2	0.0167869441355514	0.0929821857308139	0.856729158626677	0.150905373518215	0.284480746387321	0.998342592316123
AIFM3	0.0563617651931562	0.0825230001489712	0.494617898856294	0	0.934495640435532	0.998342592316123
AIG1	0.08191848808721	0.0817434448717914	0.31627531820406	0.2644105268107	0.163716626758409	0.998342592316123
AIM2	-0.0633467533894366	0.0827223552671265	0.443809891398519	0	0.507484558158735	0.998342592316123
AIMP1	-0.0878816906324956	0.0885183763681113	0.320803869606612	0	0.692157302578274	0.998342592316123
AIMP2	-0.112791799772605	0.094198500250334	0.231156822989914	0.052153083748821	0.394033506532125	0.998342592316123
AIP	-0.0286205325196443	0.0821923857919539	0.727679537572608	0.157073730516754	0.27762427702102	0.998342592316123
AJUBA	0.185862840580332	0.0838186693751127	0.0265930630121473	0	0.82676920199422	0.944685755141109
AK1	0.0115576359181251	0.0835205966277817	0.889939575050758	0	0.817431407185279	0.998342592316123
AK2	-0.0549338613581365	0.0824038966641666	0.505001122477273	0	0.666929777638151	0.998342592316123
AK3	-0.0373503094165715	0.0820150674769734	0.648815814897632	0	0.806050892946072	0.998342592316123
AK4	-0.00802635172035614	0.0849941883061064	0.924764309858356	0	0.794143869289233	0.999882152897227
AK5	-0.00777882138401917	0.084707632076097	0.926831987053452	0	0.707478320843346	0.999882152897227
AK7	0.0553042626634079	0.0925214891780578	0.55001005742448	0	0.615820395726693	0.998342592316123
AK8	0.0149563183517835	0.102413129371981	0.883890544239885	0.145184923017518	0.290850289609221	0.998342592316123
AK9	-0.0211237433209787	0.0812494656407787	0.794874385276583	0	0.775699422848596	0.998342592316123
AKAP1	-0.161444639040935	0.0846865738039499	0.0566011536164855	0.0719681762033403	0.372322245830179	0.998342592316123
AKAP10	0.0257384442475948	0.0831089855293326	0.756792841574584	0	0.790288162416741	0.998342592316123
AKAP11	0.00213981311949905	0.0836099224398393	0.979582118498084	0	0.936967829377379	0.999882152897227
AKAP12	0.130981839889667	0.0848406245287201	0.122622842489615	0	0.948932523500271	0.998342592316123
AKAP13	-0.0259602531721192	0.0845012802593551	0.758677996333962	0	0.628549582157754	0.998342592316123
AKAP3	-0.0437426559791766	0.0808390337366095	0.588433075281961	0	0.490551260727734	0.998342592316123
AKAP5	-0.174166647426742	0.0856690489547516	0.0420507883863992	0	0.519886073856938	0.970829961479195
AKAP6	0.0611336135069876	0.0870130597040863	0.482317687469007	0	0.55212338470085	0.998342592316123
AKAP7	-0.0453195927507337	0.0854352172705125	0.595796058433292	0	0.564578344915066	0.998342592316123
AKAP8	-0.150946905788713	0.0820756756134327	0.0658977363634891	0.195486274101258	0.235396642133601	0.998342592316123
AKAP8L	-0.048267615794126	0.082575634938426	0.558866394785548	0	0.66857067905128	0.998342592316123
AKAP9	-0.0161313076142178	0.0846152422666388	0.848805261983832	0	0.769415647401147	0.998342592316123
AKIP1	-0.0887067172060584	0.082518133131761	0.282376225320706	0	0.479066857438967	0.998342592316123
AKIRIN1	0.0227426787321866	0.0825418338691138	0.782909757822765	0	0.603569184581356	0.998342592316123
AKIRIN2	-0.0247302165406274	0.0816400605987142	0.761952608605174	0	0.86930474294775	0.998342592316123
AKNA	-0.179855090134883	0.0828840256750389	0.0300098125225545	0	0.511192266804106	0.944685755141109
AKR1A1	-0.128638408887675	0.0877558464451782	0.142684494154124	0	0.748366972848452	0.998342592316123
AKR1B1	-0.106545628164947	0.0800800805476759	0.183357364996042	0	0.673292768042501	0.998342592316123
AKR1E2	0.0345575578077427	0.081702634870312	0.672318985854597	0.192651314803724	0.238475605900832	0.998342592316123
AKR7A2	-0.0366933113290253	0.0846571505939799	0.664699299249486	0	0.456571648939751	0.998342592316123
AKR7A3	-0.0805211172297281	0.0838032544237561	0.33663503371607	0	0.816930846161313	0.998342592316123
AKR7L	-0.0942321066026325	0.085512476090529	0.270475104035403	0.00295745926888788	0.446621829493865	0.998342592316123
AKT1	-0.0865407640753159	0.0846312109157668	0.306514404149811	0	0.910417180491569	0.998342592316123
AKT1S1	-0.010861456660525	0.0824200925398838	0.895156992761431	0	0.848550534957663	0.998342592316123
AKT2	-0.0131929305685514	0.0824984242194413	0.872946169742004	0	0.922230991752541	0.998342592316123
AKT3	-0.0860180477348905	0.0920807725588545	0.350222075639291	0	0.575306751505683	0.998342592316123
AKTIP	0.035468281564909	0.0828792123625935	0.668686446055396	0.150141982746197	0.285330205956934	0.998342592316123
ALAD	0.0424362468167008	0.0843675089258489	0.614969357011576	0	0.569480972311999	0.998342592316123
ALAS1	-0.119206148693921	0.0873479370272437	0.172338651931511	0.268893658681812	0.159331389404106	0.998342592316123
ALAS2	-0.058364687807157	0.09033503860095	0.518220191476673	0	0.661650218075701	0.998342592316123
ALCAM	-0.0673753994130191	0.0996227912034409	0.49884697041354	0.317536304352118	0.114753581849862	0.998342592316123
ALDH16A1	-0.0772333186694149	0.0834833855877579	0.354896207868232	0	0.919415065384763	0.998342592316123
ALDH18A1	0.0317786115089182	0.0811231140083316	0.695255407006623	0	0.965881273039139	0.998342592316123
ALDH1A1	-0.107082068069428	0.0849393185184503	0.207420903611029	0	0.483702405761576	0.998342592316123
ALDH1A2	0.0613858729859365	0.112572784297985	0.585547609057243	0.231567868638337	0.196991428626049	0.998342592316123
ALDH1A3	0.0343901194650729	0.0846443017024403	0.684529652548265	0	0.493817046355946	0.998342592316123
ALDH1B1	0.082028078882644	0.0835711047236688	0.326328307518683	0	0.480140140000547	0.998342592316123
ALDH1L1	0.126078536811427	0.0848409064384622	0.137263689653978	0.0755024807167205	0.368425432780578	0.998342592316123
ALDH1L2	0.0628264862290236	0.0826952396810514	0.447412870824478	0.0173586263671736	0.431453246490448	0.998342592316123
ALDH2	-0.0182481901358809	0.0911509809871586	0.841326194210273	0	0.499588663988503	0.998342592316123
ALDH3A1	0.0291145558894447	0.0904824469883013	0.747626784669598	0.0974693105015001	0.344078292285977	0.998342592316123
ALDH3A2	0.0215078602049451	0.0848963494437913	0.800003494922597	0.224757724555566	0.204112704773634	0.998342592316123
ALDH3B1	-0.0854817931689276	0.0834542201807566	0.305695660649544	0	0.94570571848319	0.998342592316123
ALDH4A1	-0.0340143981760754	0.0820330283316012	0.678403468419303	0	0.722916460073774	0.998342592316123
ALDH5A1	-0.222030345492035	0.106586718149402	0.0372424916525891	0.339553596135866	0.0966704285422243	0.959575465214476
ALDH6A1	-0.0553662139418873	0.0829520130592874	0.504485562285071	0	0.530248245585904	0.998342592316123
ALDH7A1	0.108585192124829	0.0815897299021415	0.183232321270534	0	0.779354154839949	0.998342592316123
ALDH8A1	0.0969028836018621	0.0893355998993987	0.278051778625367	0	0.587201190782137	0.998342592316123
ALDH9A1	-0.0804664721110178	0.081852306637826	0.325573438892633	0	0.498102903721059	0.998342592316123
ALDOA	-0.0110196948640817	0.0808669650899067	0.891608293409006	0	0.981651336662022	0.998342592316123
ALDOC	0.0528924217886702	0.0817433618593448	0.51759657929943	0	0.886992368059328	0.998342592316123
ALG1	0.0116332033645297	0.0844309288677072	0.890411389550336	0	0.742087880285452	0.998342592316123
ALG10	-0.15311645147643	0.0812237809003629	0.0594138417725202	0	0.990769257046293	0.998342592316123
ALG10B	-0.105130107574226	0.0863527075413108	0.223433032530514	0	0.763233107540654	0.998342592316123
ALG11	0.00126745353652751	0.0831880400434009	0.987843895788739	0	0.952800838526798	0.999882152897227
ALG12	0.149163220969245	0.0806616543896174	0.064422336395287	0	0.987567522221762	0.998342592316123
ALG13	0.0678080454547745	0.0817564552551787	0.406883349790988	0	0.825593689746149	0.998342592316123
ALG14	0.0982749581996724	0.0818489026768443	0.229872426415343	0	0.618652671017926	0.998342592316123
ALG2	-0.0389762538614194	0.0831654897989241	0.639313409813406	0	0.779628836508947	0.998342592316123
ALG3	-0.0165451663435366	0.0861964631737638	0.847783595555219	0.121646780210547	0.317118719064597	0.998342592316123
ALG5	-0.0507388882485474	0.0845587967730444	0.548477782234321	0.231446946566176	0.19711728230439	0.998342592316123
ALG6	-0.0299918532475622	0.0822739247851472	0.715457380628662	0	0.86779665916589	0.998342592316123
ALG8	-0.0329603856680793	0.0810116876903839	0.684111084166497	0	0.990452654037347	0.998342592316123
ALKBH1	-0.0594442453678997	0.0824959516443258	0.471173091409431	0	0.706706183662845	0.998342592316123
ALKBH2	-0.0220526562258647	0.0807571190465966	0.784796459027211	0.0281759162700828	0.419929652463295	0.998342592316123
ALKBH3	-0.00535174640734881	0.0828376237653158	0.948488294797642	0.0225860515470967	0.425897835472704	0.999882152897227
ALKBH4	0.0147971765118334	0.0845494849859858	0.861070185464843	0.101890644125522	0.339156953900149	0.998342592316123
ALKBH5	-0.118909100353918	0.0816408771697507	0.145257282533987	0	0.65072228991572	0.998342592316123
ALKBH6	-0.0475239068115772	0.0840914858013641	0.571974948054552	0.299528773442612	0.130566183610094	0.998342592316123
ALKBH7	-0.0212125459617206	0.0817087486585223	0.795163321576952	0.0751382265049919	0.368827349898804	0.998342592316123
ALKBH8	0.106643775075901	0.0802797467796985	0.18404534365522	0	0.909769613553959	0.998342592316123
ALMS1	-0.0218764012726948	0.0825490564846604	0.79100105077722	0	0.666235096313591	0.998342592316123
ALOX15B	-0.121787621708453	0.0817910802635267	0.136485104788636	0	0.987016740177067	0.998342592316123
ALOX5AP	0.090004154403531	0.0838082014107225	0.282853988579677	0	0.828022574302142	0.998342592316123
ALPK1	-0.11014204510327	0.0980836368353793	0.261462951938596	0.184190378399341	0.247706597582986	0.998342592316123
ALPK2	-0.0385063534173961	0.087616697216625	0.660309079904131	0.204071624171027	0.226120093841223	0.998342592316123
ALPK3	0.0135927541761518	0.0976715570795149	0.889317403429009	0	0.566861492374913	0.998342592316123
ALPL	-0.0130335436311679	0.0846688185129412	0.877660530169832	0	0.954710803094121	0.998342592316123
ALS2	-0.0341190111606029	0.0814487039349768	0.675287879312219	0	0.989066040150903	0.998342592316123
ALS2CL	0.00682520641400543	0.0850038973285655	0.936004333160633	0	0.968852328027415	0.999882152897227
ALYREF	0.0388521161257331	0.084609363882709	0.646094825861299	0	0.580595880390505	0.998342592316123
AMACR	0.0194644863805747	0.0831372611784626	0.814888170475807	0.0248203966886152	0.42351563376231	0.998342592316123
AMBRA1	-0.0531597920873312	0.084261772174013	0.528113361574286	0	0.584306551837744	0.998342592316123
AMD1	0.147298514591965	0.0820586350410119	0.0726473614024675	0	0.886266416213134	0.998342592316123
AMDHD1	-0.0791210155826032	0.0876051512556274	0.366443726696329	0	0.77747523432523	0.998342592316123
AMDHD2	-0.0523224205424644	0.0805347466336738	0.515894081072388	0	0.778678459948687	0.998342592316123
AMER1	-0.044028028781613	0.0832142782408529	0.596741465084686	0.146295456998073	0.289613039780601	0.998342592316123
AMFR	0.0728487530150066	0.0869469615560494	0.402113394481329	0.282973947515523	0.145839128721575	0.998342592316123
AMIGO1	0.0434695970170223	0.0869100508683678	0.616957025880944	0.22579233119961	0.203026539452494	0.998342592316123
AMIGO2	-0.0423493322402154	0.0858040653771697	0.621617962564746	0	0.603305233541146	0.998342592316123
AMMECR1	-0.0416134422732919	0.0828710325261088	0.615564105095551	0	0.636694860146078	0.998342592316123
AMMECR1L	-0.00134881729242111	0.0807162619339859	0.986667489522499	0	0.636128702462472	0.999882152897227
AMN	0.0869199290456178	0.0877554940680919	0.321940298896918	0.137946884393022	0.298920874527757	0.998342592316123
AMN1	-0.00163738975552684	0.111552844248942	0.988288948576006	0.342023991975792	0.0947328609313572	0.999882152897227
AMOT	-0.00694583832979188	0.0936364318439465	0.940868112994476	0.0150335515677296	0.433915953518523	0.999882152897227
AMOTL1	0.0712207069835511	0.0808234978221668	0.378216002328452	0	0.823491819149137	0.998342592316123
AMOTL2	-0.0699859160808368	0.0830512499016537	0.399405490179725	0	0.929230913829523	0.998342592316123
AMPD2	0.0873019346169263	0.081078562291808	0.281588701732254	0	0.986285820645845	0.998342592316123
AMPD3	-0.017202118724818	0.0838251078065878	0.837404623750557	0	0.616070743608938	0.998342592316123
AMPH	-0.0165867508977109	0.0828761361825601	0.841371836166843	0	0.835211986330406	0.998342592316123
AMT	0.0489141220322903	0.0815964913356404	0.5488638124095	0	0.639258950012444	0.998342592316123
AMY2B	-0.0683225737329615	0.0857496479276286	0.425585794873507	0	0.499831490726544	0.998342592316123
AMZ1	0.0354884020079307	0.0875497736355312	0.685219408275963	0	0.840707866177887	0.998342592316123
AMZ2P1	-0.0790529126461609	0.085296535488228	0.354029876271664	0	0.943610012990598	0.998342592316123
