signature	signatureType	outcome	model	study	Primary	Sequencing	N	Effect_size	SE	95CI_low	95CI_high	Pval
STAT1	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.24	0.5	-0.74	1.22	0.626988102503281
STAT1	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.33	0.21	-0.73	0.07	0.109234587078253
STAT1	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.42	0.14	-0.7	-0.14	0.00341909125639952
STAT1	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.17	0.25	-0.67	0.33	0.504535580822377
STAT1	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.49	0.41	-1.29	0.32	0.233065900358557
STAT1	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.57	0.39	-0.2	1.33	0.143135998291222
STAT1	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.05	0.36	-0.76	0.66	0.892909253594833
STAT1	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.94	0.42	-1.76	-0.11	0.0230782816840076
STAT1	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.61	0.33	-1.27	0.04	0.0651620757479043
STAT1	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.54	0.37	-1.25	0.18	0.139271511905664
STAT1	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.91	0.35	-1.6	-0.22	0.00937999310946755
STAT1	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.16	0.14	-0.43	0.11	0.237603756692044
STAT1	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.35	0.3	-0.94	0.24	0.245479242903221
STAT1	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.78	0.28	-1.34	-0.22	0.00539179832485144
STAT1	Signature	PFS	DI	Jung	Lung	TPM	26	-0.89	0.39	-1.66	-0.12	0.0209553267252809
STAT1	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.37	0.18	-0.73	-0.01	0.0445787280664029
STAT1	Signature	PFS	DI	Miao.1	Kidney	TPM	33	-0.32	0.74	-1.77	1.13	0.665731374949074
STAT1	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-0.35	0.35	-1.03	0.33	0.307707258816028
STAT1	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.53	0.32	-1.16	0.11	0.101819933914063
STAT1	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.09	0.41	-0.89	0.71	0.821502978566885
STAT1	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.49	0.89	-2.29	1.26	0.578316637582174
STAT1	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2.43	0.99	-4.59	-0.62	0.014308482306941
STAT1	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.07	0.79	-1.5	1.65	0.927428120686564
STAT1	Signature	Response	Log_regression	Jung	Lung	TPM	26	-2.37	1.17	-5.13	-0.37	0.0423445972591016
STAT1	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.47	0.39	-1.25	0.29	0.227304341588743
STAT1	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.89	0.4	-1.7	-0.12	0.025748549939722
STAT1	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.12	0.79	-1.7	1.45	0.880036906233968
STAT1	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.31	0.86	-1.34	2.11	0.713223659178614
STAT1	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.68	0.75	-2.25	0.76	0.364610419963834
STAT1	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.82	0.7	-2.31	0.52	0.245988124151069
STAT1	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-1.91	1.13	-4.39	0.17	0.090771447592454
STAT1	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.61	0.78	-2.2	0.93	0.436617821979987
T_cell_inflamed	Signature	OS	COX	Braun	Kidney	TPM	178	0.18	0.22	-0.26	0.61	0.422035817184481
T_cell_inflamed	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.21	0.51	-1.21	0.79	0.682576299432261
T_cell_inflamed	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.39	0.66	-0.91	1.69	0.559401890602415
T_cell_inflamed	Signature	OS	COX	Hwang	Lung	TPM	21	-0.57	0.74	-2.02	0.89	0.443800427829775
T_cell_inflamed	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.47	0.27	-0.99	0.05	0.0792315485549082
T_cell_inflamed	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.38	0.17	-0.71	-0.04	0.0283061095119514
T_cell_inflamed	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.18	0.31	-0.79	0.43	0.569405188652159
T_cell_inflamed	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.74	0.46	-1.65	0.17	0.110217645377996
T_cell_inflamed	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.41	0.52	-0.61	1.43	0.433086911519608
T_cell_inflamed	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.08	0.45	-0.79	0.96	0.852908523057342
T_cell_inflamed	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.49	0.33	-1.14	0.16	0.137827376940516
T_cell_inflamed	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.23	0.56	-1.33	0.88	0.687617369743384
T_cell_inflamed	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.76	0.58	-2.9	-0.63	0.00226813012535521
T_cell_inflamed	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.17	0.17	-0.51	0.17	0.33498981418004
T_cell_inflamed	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.48	0.47	-1.4	0.44	0.307302251954289
T_cell_inflamed	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.92	0.45	-1.81	-0.03	0.0425272885116208
T_cell_inflamed	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.65	0.6	-1.82	0.53	0.280527484760671
T_cell_inflamed	Signature	PFS	COX	Jung	Lung	TPM	26	-1.1	0.46	-1.99	-0.2	0.0162914334994695
T_cell_inflamed	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.48	0.24	-0.95	-0.02	0.0419797978200444
T_cell_inflamed	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.04	0.87	-1.74	1.65	0.961750438922089
T_cell_inflamed	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.11	0.51	-1.11	0.88	0.821674381852241
T_cell_inflamed	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.7	0.44	-1.57	0.17	0.1160666839521
T_cell_inflamed	Signature	OS	DI	Braun	Kidney	TPM	178	0.13	0.18	-0.21	0.47	0.461335127082616
T_cell_inflamed	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.18	0.33	-0.83	0.47	0.585509118423953
T_cell_inflamed	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.24	0.51	-0.75	1.24	0.630518452627824
T_cell_inflamed	Signature	OS	DI	Hwang	Lung	TPM	21	-0.32	0.48	-1.25	0.61	0.503011347318826
T_cell_inflamed	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.37	0.2	-0.77	0.03	0.0707799746797183
T_cell_inflamed	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.37	0.14	-0.65	-0.09	0.00859045588381212
T_cell_inflamed	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.15	0.25	-0.64	0.34	0.54030054859664
T_cell_inflamed	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.39	0.36	-1.09	0.31	0.274378933177606
T_cell_inflamed	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.36	0.44	-0.5	1.22	0.40787234202287
T_cell_inflamed	Signature	OS	DI	Miao.1	Kidney	TPM	33	0.03	0.37	-0.69	0.75	0.932512625795897
T_cell_inflamed	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.57	0.32	-1.19	0.05	0.0704099138299135
T_cell_inflamed	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.08	0.41	-0.88	0.72	0.850116106406635
T_cell_inflamed	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-1.51	0.42	-2.32	-0.69	0.000251230672575387
T_cell_inflamed	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.11	0.13	-0.37	0.15	0.3963038015432
T_cell_inflamed	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.41	0.32	-1.03	0.21	0.197266289188425
T_cell_inflamed	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.55	0.28	-1.1	0	0.0481230348395171
T_cell_inflamed	Signature	PFS	DI	Hwang	Lung	TPM	21	-0.35	0.37	-1.07	0.38	0.347226366729922
T_cell_inflamed	Signature	PFS	DI	Jung	Lung	TPM	26	-1.03	0.42	-1.85	-0.21	0.0113877001946084
T_cell_inflamed	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.39	0.18	-0.74	-0.03	0.0313888513725862
T_cell_inflamed	Signature	PFS	DI	Miao.1	Kidney	TPM	33	-0.14	0.74	-1.59	1.31	0.84942830812997
T_cell_inflamed	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.03	0.37	-0.69	0.75	0.936468361677991
T_cell_inflamed	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.65	0.34	-1.32	0.02	0.055281676928245
T_cell_inflamed	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.25	0.41	-1.05	0.55	0.537750160718225
T_cell_inflamed	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.51	0.9	-2.35	1.25	0.573847443687436
T_cell_inflamed	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-1.94	0.96	-4.01	-0.17	0.0432806332134977
T_cell_inflamed	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.16	0.83	-1.48	1.84	0.845670640693877
T_cell_inflamed	Signature	Response	Log_regression	Jung	Lung	TPM	26	-3.4	1.49	-7.01	-0.97	0.0224711729408157
T_cell_inflamed	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.62	0.4	-1.42	0.17	0.127026821306285
T_cell_inflamed	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.85	0.39	-1.62	-0.11	0.0279634302072611
T_cell_inflamed	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.27	0.77	-1.83	1.28	0.728416846102768
T_cell_inflamed	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.52	0.9	-1.19	2.43	0.560659143847529
T_cell_inflamed	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.89	0.69	-2.35	0.41	0.19673666594872
T_cell_inflamed	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.34	1.05	-2.48	1.75	0.747564986186543
T_cell_inflamed	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.9	0.84	-2.62	0.74	0.280832026237717
TIS	Signature	OS	COX	Braun	Kidney	TPM	178	0.25	0.22	-0.19	0.69	0.262657346044986
TIS	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.19	0.5	-1.17	0.8	0.710524342108562
TIS	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.32	0.65	-0.95	1.59	0.620676294445863
TIS	Signature	OS	COX	Hwang	Lung	TPM	21	-0.64	0.76	-2.14	0.86	0.403194461098906
TIS	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.46	0.27	-0.99	0.06	0.0819286486612218
TIS	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.41	0.17	-0.75	-0.07	0.0190737720948887
TIS	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.18	0.31	-0.79	0.43	0.556008733226609
TIS	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.73	0.48	-1.68	0.22	0.130250818711158
TIS	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.45	0.5	-0.52	1.43	0.3643127146008
TIS	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.03	0.45	-0.85	0.91	0.948648442589436
TIS	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.41	0.33	-1.05	0.23	0.211460179332012
TIS	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.49	0.58	-1.63	0.65	0.400462585985692
TIS	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.58	0.54	-2.65	-0.52	0.00360982902050022
TIS	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.15	0.18	-0.5	0.19	0.377456822563895
TIS	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.45	0.47	-1.36	0.46	0.333834915643549
TIS	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.93	0.45	-1.82	-0.04	0.0400214795192741
TIS	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.82	0.63	-2.05	0.42	0.194963796638381
TIS	Signature	PFS	COX	Jung	Lung	TPM	26	-1.1	0.46	-2	-0.2	0.0166275545445879
TIS	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.47	0.24	-0.93	0	0.0500322575244173
TIS	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.1	0.89	-1.84	1.63	0.907837238260253
TIS	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.37	0.53	-1.41	0.67	0.487743203617798
TIS	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.72	0.43	-1.57	0.13	0.0971049950341397
TIS	Signature	OS	DI	Braun	Kidney	TPM	178	0.18	0.17	-0.16	0.52	0.296714626570192
TIS	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.17	0.32	-0.79	0.46	0.596825865382551
TIS	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.24	0.51	-0.76	1.23	0.641369915601295
TIS	Signature	OS	DI	Hwang	Lung	TPM	21	-0.43	0.49	-1.39	0.53	0.378572605408428
TIS	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.41	0.21	-0.83	0	0.0520831992035085
TIS	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.37	0.14	-0.64	-0.09	0.00840931890509932
TIS	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.16	0.25	-0.64	0.33	0.531739770340402
TIS	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.72	0.42	-1.55	0.12	0.0890955242524183
TIS	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.4	0.42	-0.42	1.22	0.338822619904776
TIS	Signature	OS	DI	Miao.1	Kidney	TPM	33	0.01	0.37	-0.72	0.75	0.968746022315515
TIS	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.48	0.31	-1.09	0.12	0.117760768278122
TIS	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.48	0.41	-1.28	0.32	0.239542264715663
TIS	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-1.39	0.39	-2.15	-0.63	0.000308711314020841
TIS	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.09	0.13	-0.35	0.16	0.467084146270226
TIS	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.27	0.29	-0.83	0.3	0.354511213609497
TIS	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.56	0.28	-1.1	-0.02	0.042857297370916
TIS	Signature	PFS	DI	Hwang	Lung	TPM	21	-0.33	0.38	-1.07	0.41	0.378731821117632
TIS	Signature	PFS	DI	Jung	Lung	TPM	26	-1.08	0.42	-1.9	-0.26	0.00815033521435941
TIS	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.38	0.18	-0.74	-0.02	0.0380596512255136
TIS	Signature	PFS	DI	Miao.1	Kidney	TPM	33	-0.14	0.76	-1.63	1.35	0.851969810655511
TIS	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-0.28	0.36	-0.99	0.42	0.42905537413831
TIS	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.78	0.35	-1.47	-0.1	0.025404534049081
TIS	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.18	0.41	-0.99	0.62	0.655459553656951
TIS	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.63	0.92	-2.52	1.16	0.494864613129753
TIS	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2	0.98	-4.12	-0.2	0.0410793874077467
TIS	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.06	0.81	-1.57	1.7	0.941817114037324
TIS	Signature	Response	Log_regression	Jung	Lung	TPM	26	-3.37	1.5	-7.03	-0.92	0.024983350543839
TIS	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.58	0.41	-1.39	0.21	0.153873074792385
TIS	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.92	0.39	-1.71	-0.17	0.018490270943588
TIS	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.3	0.79	-1.89	1.28	0.70877880466426
TIS	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.56	0.9	-1.14	2.47	0.532526944830391
TIS	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.78	0.69	-2.23	0.53	0.256388568582648
TIS	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.8	1.07	-3.02	1.29	0.45765343763393
TIS	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.89	0.81	-2.55	0.69	0.271602520500999
TLS	Signature	OS	COX	Braun	Kidney	TPM	178	0.13	0.22	-0.3	0.56	0.550775782035898
TLS	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.61	0.52	-1.64	0.42	0.243328968716763
TLS	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.31	0.73	-1.11	1.73	0.670910939775664
TLS	Signature	OS	COX	Hwang	Lung	TPM	21	-1.13	0.92	-2.92	0.67	0.219196429024167
TLS	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.63	0.29	-1.19	-0.06	0.0291977944239194
TLS	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.33	0.19	-0.7	0.04	0.0773346169136319
TLS	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.13	0.35	-0.82	0.55	0.704007931047444
TLS	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-1.46	0.61	-2.67	-0.26	0.0172805371231815
TLS	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	1.45	0.59	0.3	2.61	0.0138834342714021
TLS	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.25	0.52	-1.28	0.78	0.634173364908697
TLS	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.83	0.45	-1.71	0.05	0.0636332062232508
TLS	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.64	0.34	-1.31	0.04	0.0645331192666916
TLS	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.06	0.52	-1.07	0.95	0.906242752545064
TLS	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.1	0.49	-2.06	-0.14	0.0242853073306606
TLS	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.13	0.17	-0.47	0.21	0.442125934200985
TLS	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.14	0.48	-0.81	1.08	0.777698889376077
TLS	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1.08	0.46	-1.98	-0.17	0.0201696139543685
TLS	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.88	0.69	-2.24	0.47	0.2024838468989
TLS	Signature	PFS	COX	Jung	Lung	TPM	26	-0.67	0.46	-1.58	0.24	0.146870645828934
TLS	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.52	0.25	-1	-0.03	0.0383748618450805
TLS	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.29	0.99	-2.24	1.65	0.76796623932986
TLS	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.03	0.48	-0.98	0.92	0.94928931980891
TLS	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.73	0.43	-1.58	0.11	0.0899366794006481
TLS	Signature	OS	DI	Braun	Kidney	TPM	178	0.13	0.16	-0.18	0.44	0.415293593203075
TLS	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.41	0.33	-1.07	0.24	0.215050479170793
TLS	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.21	0.52	-0.81	1.24	0.683700858124727
TLS	Signature	OS	DI	Hwang	Lung	TPM	21	-0.51	0.51	-1.52	0.49	0.31668921974945
TLS	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.46	0.21	-0.87	-0.05	0.0277925306577509
TLS	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.24	0.14	-0.51	0.04	0.0914629057741387
TLS	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.12	0.25	-0.62	0.37	0.63345010050638
TLS	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-1.19	0.5	-2.17	-0.21	0.0157397002470477
TLS	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	1.15	0.45	0.27	2.02	0.00904954799539914
TLS	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.21	0.38	-0.96	0.55	0.590324663315824
TLS	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.65	0.45	-1.53	0.23	0.145123722273744
TLS	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.75	0.33	-1.4	-0.1	0.0228593586818941
TLS	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.03	0.4	-0.75	0.81	0.937881793082971
TLS	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.9	0.35	-1.57	-0.22	0.00922045520107953
TLS	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.07	0.12	-0.3	0.17	0.590571448008142
TLS	Signature	PFS	DI	Fumet.1	Lung	TPM	44	0.02	0.33	-0.63	0.66	0.962941606109801
TLS	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.66	0.28	-1.22	-0.1	0.0192258535853359
TLS	Signature	PFS	DI	Hwang	Lung	TPM	21	-0.37	0.37	-1.09	0.36	0.318011612980583
TLS	Signature	PFS	DI	Jung	Lung	TPM	26	-0.44	0.37	-1.18	0.29	0.237191550162421
TLS	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.34	0.18	-0.7	0.01	0.05889738281589
TLS	Signature	PFS	DI	Miao.1	Kidney	TPM	33	-0.07	0.72	-1.47	1.33	0.924260294146859
TLS	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.07	0.38	-0.66	0.81	0.846904400025445
TLS	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.6	0.32	-1.22	0.02	0.0557789615744157
TLS	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.4	0.43	-1.26	0.43	0.345695677571807
TLS	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.93	0.89	-0.76	2.78	0.292466564907384
TLS	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-1.78	0.95	-3.8	-0.01	0.0601851485631755
TLS	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.28	0.91	-1.52	2.14	0.759123294843241
TLS	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.18	0.96	-3.25	0.61	0.216673472175781
TLS	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.88	0.43	-1.75	-0.06	0.0392962113009966
TLS	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.57	0.41	-1.39	0.22	0.160218055400683
TLS	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.64	0.91	-2.53	1.12	0.481745288664412
TLS	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-0.86	0.99	-2.92	1.08	0.385077693400657
TLS	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.54	0.75	-2.1	0.91	0.471861635137331
TLS	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-1.17	0.72	-2.72	0.18	0.10606270259813
TLS	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	0.09	0.92	-1.72	1.96	0.918859851764706
TLS	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.75	0.91	-2.61	1.02	0.409322593996648
IPS	Signature	OS	COX	Braun	Kidney	TPM	178	-0.02	0.1	-0.21	0.17	0.840489523682159
IPS	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.02	0.22	-0.46	0.41	0.917490530372483
IPS	Signature	OS	COX	Hugo	Melanoma	FPKM	27	-0.58	0.33	-1.23	0.06	0.0746663212439963
IPS	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.13	0.13	-0.38	0.11	0.289063511071716
IPS	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.15	0.09	-0.33	0.02	0.0880745419189737
IPS	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.03	0.15	-0.27	0.33	0.839963431215323
IPS	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.37	0.27	-0.91	0.16	0.172942455147115
IPS	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.11	0.23	-0.34	0.55	0.637262713895538
IPS	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.23	0.22	-0.19	0.65	0.287385980227385
IPS	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.07	0.27	-0.59	0.46	0.806865981699796
IPS	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.42	0.2	-0.81	-0.03	0.0327002352105063
IPS	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.38	0.25	-0.88	0.12	0.138023686364814
IPS	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.61	0.25	-1.09	-0.12	0.0139549257726805
IPS	Signature	PFS	COX	Braun	Kidney	TPM	178	0.04	0.08	-0.12	0.2	0.606329391814228
IPS	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.25	0.2	-0.13	0.64	0.200845408669221
IPS	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.14	0.2	-0.25	0.53	0.485760115750038
IPS	Signature	PFS	COX	Jung	Lung	TPM	26	-0.01	0.2	-0.4	0.39	0.967307906511135
IPS	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.13	0.11	-0.34	0.09	0.254824326569536
IPS	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.16	0.48	-1.09	0.78	0.744491169769834
IPS	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.41	0.25	-0.9	0.08	0.100422397013727
IPS	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.15	0.18	-0.51	0.21	0.413522671675983
IPS	Signature	OS	DI	Braun	Kidney	TPM	178	-0.03	0.16	-0.34	0.28	0.838996453662841
IPS	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.08	0.37	-0.8	0.64	0.828253940784296
IPS	Signature	OS	DI	Hugo	Melanoma	FPKM	27	-0.84	0.55	-1.93	0.25	0.124424547462683
IPS	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.22	0.2	-0.62	0.18	0.277535210577249
IPS	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.23	0.14	-0.51	0.04	0.0975751034840894
IPS	Signature	OS	DI	Mariathasan	Kidney	TPM	67	0.04	0.25	-0.45	0.53	0.878672892769325
IPS	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.61	0.47	-1.54	0.31	0.191204392032821
IPS	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.28	0.39	-0.48	1.04	0.472290040759688
