signature	signatureType	outcome	model	Subgroup	Type	N	Effect_size	SE	95CI_low	95CI_high	Pval	I2	Pval_I2
IRG_Ayers	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IRG_Ayers	Signature	PFS	COX	Sequencing	TPM	8	-0.52	0.17	-0.85	-0.19	0.00200976587470178	0.18	0.285279721717152
IRG_Ayers	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IRG_Ayers	Signature	OS	DI	ALL	ALL	14	-0.31	0.11	-0.53	-0.09	0.00551439775277277	0.46	0.0309013754268825
IRG_Ayers	Signature	OS	DI	Tumor	Melanoma	5	-0.6	0.22	-1.03	-0.18	0.00538725907156517	0.49	0.0996931404928936
IRG_Ayers	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IRG_Ayers	Signature	OS	DI	Tumor	Kidney	3	0.07	0.13	-0.19	0.33	0.600018426727032	0	0.822489471001979
IRG_Ayers	Signature	OS	DI	Sequencing	TPM	11	-0.31	0.13	-0.57	-0.04	0.0228313957368336	0.52	0.021458247671302
IRG_Ayers	Signature	OS	DI	Sequencing	FPKM	3	-0.35	0.18	-0.7	-0.01	0.0465862163658402	0.3	0.241560070018059
IRG_Ayers	Signature	PFS	DI	ALL	ALL	9	-0.41	0.11	-0.63	-0.19	0.00021256428958481	0.07	0.374482866255207
IRG_Ayers	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IRG_Ayers	Signature	PFS	DI	Tumor	Lung	4	-0.67	0.17	-1.01	-0.33	9.36920092471017e-05	0	0.806217848382026
IRG_Ayers	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IRG_Ayers	Signature	PFS	DI	Sequencing	TPM	8	-0.44	0.14	-0.71	-0.17	0.0012081987518205	0.19	0.281810213153403
IRG_Ayers	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IRG_Ayers	Signature	Response	Log_regression	ALL	ALL	13	-0.56	0.16	-0.87	-0.25	0.000486730001496108	0	0.771879246976966
IRG_Ayers	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.56	0.26	-1.06	-0.05	0.0309420398634958	0	0.924494732198842
IRG_Ayers	Signature	Response	Log_regression	Tumor	Lung	3	-1.23	0.66	-2.53	0.06	0.0623631052733998	0.4	0.18803631695778
IRG_Ayers	Signature	Response	Log_regression	Tumor	Kidney	3	-0.15	0.3	-0.75	0.44	0.61900783130166	0	0.918967776430165
IRG_Ayers	Signature	Response	Log_regression	Sequencing	TPM	10	-0.61	0.19	-0.99	-0.24	0.00121300341063068	0	0.562538345242515
IRG_Ayers	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.42	0.3	-1.01	0.17	0.15899111330845	0	0.923604521743072
KDM5A	Signature	OS	COX	ALL	ALL	13	-0.1	0.12	-0.34	0.15	0.441015410584399	0.32	0.13047833313465
KDM5A	Signature	OS	COX	Tumor	Melanoma	5	-0.21	0.28	-0.75	0.34	0.460112564405303	0.13	0.333171141566718
KDM5A	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
KDM5A	Signature	OS	COX	Tumor	Kidney	3	-0.2	0.2	-0.59	0.19	0.319785232330645	0	0.970061425064194
KDM5A	Signature	OS	COX	Sequencing	TPM	10	-0.08	0.14	-0.34	0.19	0.566341926357809	0.47	0.0488706819568807
KDM5A	Signature	OS	COX	Sequencing	FPKM	3	-0.19	0.31	-0.81	0.42	0.537648936747461	0	0.805701937571513
KDM5A	Signature	PFS	COX	ALL	ALL	8	-0.05	0.14	-0.33	0.23	0.710731231466374	0	0.880685953092491
KDM5A	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
KDM5A	Signature	PFS	COX	Tumor	Lung	3	0.11	0.31	-0.5	0.72	0.721795291116773	0	0.62851676083833
KDM5A	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
KDM5A	Signature	PFS	COX	Sequencing	TPM	7	-0.02	0.16	-0.33	0.29	0.901981111618517	0	0.83504282057201
KDM5A	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
KDM5A	Signature	OS	DI	ALL	ALL	13	-0.04	0.07	-0.19	0.1	0.554103982580966	0.33	0.121242269753735
KDM5A	Signature	OS	DI	Tumor	Melanoma	5	-0.11	0.14	-0.39	0.16	0.42573433434528	0	0.52598956158259
KDM5A	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
KDM5A	Signature	OS	DI	Tumor	Kidney	3	-0.08	0.13	-0.33	0.17	0.526698058498754	0	0.902737673989276
KDM5A	Signature	OS	DI	Sequencing	TPM	10	-0.03	0.08	-0.19	0.13	0.713781258456952	0.48	0.0422758323462046
KDM5A	Signature	OS	DI	Sequencing	FPKM	3	-0.12	0.18	-0.48	0.24	0.522685484354938	0	0.909703453789132
KDM5A	Signature	PFS	DI	ALL	ALL	8	-0.02	0.08	-0.19	0.14	0.768355553980276	0	0.845412059981017
KDM5A	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
KDM5A	Signature	PFS	DI	Tumor	Lung	3	0.09	0.19	-0.27	0.46	0.614491961943542	0	0.727802481143501
KDM5A	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
KDM5A	Signature	PFS	DI	Sequencing	TPM	7	0	0.09	-0.18	0.18	0.99720241178795	0	0.808906621340555
KDM5A	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
KDM5A	Signature	Response	Log_regression	ALL	ALL	13	-0.06	0.26	-0.56	0.44	0.815911386998248	0.13	0.31345570505103
KDM5A	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.27	0.4	-1.05	0.51	0.494243994889267	0.18	0.298475258904327
KDM5A	Signature	Response	Log_regression	Tumor	Lung	3	0.17	0.72	-1.23	1.57	0.812843411358412	0.21	0.280064244150765
KDM5A	Signature	Response	Log_regression	Tumor	Kidney	3	-0.42	0.61	-1.62	0.78	0.495707108766264	0.33	0.223410560617676
KDM5A	Signature	Response	Log_regression	Sequencing	TPM	10	-0.04	0.36	-0.74	0.66	0.907120259146925	0.31	0.156435296234123
KDM5A	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.27	0.45	-1.15	0.62	0.551888401399465	0	0.848459817761001
M1	Signature	OS	COX	ALL	ALL	14	-0.32	0.17	-0.65	0.01	0.0546517101782903	0.47	0.0262092423420742
M1	Signature	OS	COX	Tumor	Melanoma	5	-0.77	0.2	-1.17	-0.38	0.000114398090613294	0.05	0.380584883536306
M1	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
M1	Signature	OS	COX	Tumor	Kidney	3	0.19	0.21	-0.23	0.6	0.373393301901808	0	0.676865517825464
M1	Signature	OS	COX	Sequencing	TPM	11	-0.26	0.19	-0.63	0.12	0.176966587923915	0.48	0.0371736042211582
M1	Signature	OS	COX	Sequencing	FPKM	3	-0.64	0.26	-1.16	-0.13	0.0135945613137852	0.43	0.173088146909306
M1	Signature	PFS	COX	ALL	ALL	9	-0.46	0.15	-0.76	-0.16	0.00237494472979839	0	0.692912462455486
M1	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
M1	Signature	PFS	COX	Tumor	Lung	4	-0.87	0.31	-1.48	-0.26	0.00531143353612035	0	0.821687881215342
M1	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
M1	Signature	PFS	COX	Sequencing	TPM	8	-0.4	0.17	-0.73	-0.07	0.0181219840873227	0	0.678201435365236
M1	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
M1	Signature	OS	DI	ALL	ALL	14	-0.21	0.1	-0.4	-0.01	0.0433907362929631	0.44	0.0414090960763267
M1	Signature	OS	DI	Tumor	Melanoma	5	-0.51	0.14	-0.78	-0.24	0.000198031581439444	0.17	0.304993871351997
M1	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
M1	Signature	OS	DI	Tumor	Kidney	3	0.05	0.13	-0.21	0.31	0.708059530809325	0	0.723991951778995
M1	Signature	OS	DI	Sequencing	TPM	11	-0.18	0.12	-0.41	0.05	0.133331511187089	0.48	0.0375728175842347
M1	Signature	OS	DI	Sequencing	FPKM	3	-0.37	0.17	-0.7	-0.04	0.0272566163568774	0.25	0.263754751164483
M1	Signature	PFS	DI	ALL	ALL	9	-0.3	0.09	-0.49	-0.12	0.00126235379440577	0	0.613206144800571
M1	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
M1	Signature	PFS	DI	Tumor	Lung	4	-0.49	0.17	-0.83	-0.15	0.00487762968341715	0	0.879753302329027
M1	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
M1	Signature	PFS	DI	Sequencing	TPM	8	-0.25	0.1	-0.45	-0.05	0.012292794336741	0	0.627211933880006
M1	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
M1	Signature	Response	Log_regression	ALL	ALL	13	-0.62	0.21	-1.02	-0.21	0.00275575504035537	0	0.959306901240153
M1	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.72	0.33	-1.37	-0.07	0.0298162237115891	0	0.767372677049307
M1	Signature	Response	Log_regression	Tumor	Lung	3	-1.28	0.61	-2.48	-0.08	0.0365416294727814	0	0.813959945635323
M1	Signature	Response	Log_regression	Tumor	Kidney	3	-0.28	0.4	-1.06	0.51	0.48751553690928	0	0.818193303230841
M1	Signature	Response	Log_regression	Sequencing	TPM	10	-0.6	0.24	-1.08	-0.12	0.0138345125502914	0	0.922869377740043
M1	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.67	0.39	-1.43	0.1	0.0872271111421341	0	0.571600553313937
PDL1	Signature	OS	COX	ALL	ALL	14	-0.24	0.08	-0.4	-0.08	0.00380051318760503	0	0.511985508662386
PDL1	Signature	OS	COX	Tumor	Melanoma	5	-0.4	0.15	-0.71	-0.1	0.00843319292003109	0.23	0.267803885164466
PDL1	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
PDL1	Signature	OS	COX	Tumor	Kidney	3	0	0.16	-0.31	0.3	0.975068589250498	0	0.826494067607194
PDL1	Signature	OS	COX	Sequencing	TPM	11	-0.22	0.09	-0.4	-0.04	0.014461885696575	0	0.49166271322121
PDL1	Signature	OS	COX	Sequencing	FPKM	3	-0.31	0.19	-0.69	0.07	0.109279052928092	0.23	0.273750978746602
PDL1	Signature	PFS	COX	ALL	ALL	8	-0.41	0.13	-0.67	-0.14	0.00236843832301761	0.2	0.274778887174617
PDL1	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
PDL1	Signature	PFS	COX	Tumor	Lung	3	-0.86	0.24	-1.33	-0.39	0.000302796645459852	0	0.668990958824163
PDL1	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
PDL1	Signature	PFS	COX	Sequencing	TPM	7	-0.47	0.17	-0.81	-0.13	0.00702209810200629	0.31	0.195284341614704
PDL1	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
PDL1	Signature	OS	DI	ALL	ALL	14	-0.23	0.07	-0.37	-0.09	0.00181440892167617	0	0.482109223395252
PDL1	Signature	OS	DI	Tumor	Melanoma	5	-0.4	0.14	-0.67	-0.13	0.00338810825085715	0	0.451074086199437
PDL1	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
PDL1	Signature	OS	DI	Tumor	Kidney	3	-0.03	0.13	-0.28	0.23	0.8428514846412	0	0.753334034236824
PDL1	Signature	OS	DI	Sequencing	TPM	11	-0.22	0.09	-0.39	-0.05	0.0118247300253743	0.11	0.340857966869743
PDL1	Signature	OS	DI	Sequencing	FPKM	3	-0.27	0.17	-0.61	0.06	0.111829745293787	0	0.530603661559491
PDL1	Signature	PFS	DI	ALL	ALL	8	-0.36	0.12	-0.58	-0.13	0.00201672736625188	0.31	0.183657714466289
PDL1	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
PDL1	Signature	PFS	DI	Tumor	Lung	3	-0.74	0.24	-1.2	-0.27	0.00180982200318973	0.3	0.2381477115684
PDL1	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
PDL1	Signature	PFS	DI	Sequencing	TPM	7	-0.41	0.15	-0.71	-0.11	0.00738012071389651	0.4	0.121553193152924
PDL1	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
PDL1	Signature	Response	Log_regression	ALL	ALL	12	-0.53	0.16	-0.84	-0.21	0.0010578719191337	0	0.583979278109554
PDL1	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.42	0.25	-0.91	0.07	0.0954386384692238	0	0.978013066583707
PDL1	Signature	Response	Log_regression	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
PDL1	Signature	Response	Log_regression	Tumor	Kidney	3	-0.18	0.31	-0.78	0.43	0.566457791216678	0	0.775894766779708
PDL1	Signature	Response	Log_regression	Sequencing	TPM	9	-0.59	0.19	-0.97	-0.22	0.00190082364942528	0.11	0.3460528276927
PDL1	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.36	0.29	-0.94	0.21	0.218276537217984	0	0.989679065612916
peri_Tcell	Signature	OS	COX	ALL	ALL	13	-0.22	0.11	-0.44	0	0.0506263462555736	0.32	0.125314627931567
peri_Tcell	Signature	OS	COX	Tumor	Melanoma	4	-0.33	0.18	-0.68	0.03	0.0689958544464104	0.25	0.263593107504157
peri_Tcell	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	OS	COX	Tumor	Kidney	3	0.08	0.15	-0.22	0.37	0.606509168197478	0	0.480671917307791
peri_Tcell	Signature	OS	COX	Sequencing	TPM	11	-0.26	0.13	-0.52	0	0.0518175306308212	0.41	0.0783219209460985
peri_Tcell	Signature	OS	COX	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	PFS	COX	ALL	ALL	8	-0.47	0.16	-0.79	-0.15	0.00410198164325199	0.46	0.0739784688247851
peri_Tcell	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	PFS	COX	Tumor	Lung	3	-0.95	0.39	-1.72	-0.18	0.0158761501118938	0.5	0.135145443817612
peri_Tcell	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	PFS	COX	Sequencing	TPM	7	-0.57	0.22	-1	-0.14	0.00938018188549813	0.54	0.0442569690043013
peri_Tcell	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	OS	DI	ALL	ALL	13	-0.23	0.11	-0.44	-0.03	0.0262239440355763	0.41	0.0599849002793393
peri_Tcell	Signature	OS	DI	Tumor	Melanoma	4	-0.44	0.19	-0.82	-0.06	0.0233277597494037	0.26	0.25373476332056
peri_Tcell	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	OS	DI	Tumor	Kidney	3	0.07	0.13	-0.19	0.32	0.594861280049603	0	0.572228546305562
peri_Tcell	Signature	OS	DI	Sequencing	TPM	11	-0.26	0.13	-0.51	-0.01	0.0432638305935144	0.51	0.0272492689875771
peri_Tcell	Signature	OS	DI	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	PFS	DI	ALL	ALL	8	-0.41	0.13	-0.67	-0.15	0.00200859088619821	0.43	0.0929467735486118
peri_Tcell	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	PFS	DI	Tumor	Lung	3	-0.65	0.21	-1.05	-0.24	0.0018387720534785	0.21	0.283854136225827
peri_Tcell	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	PFS	DI	Sequencing	TPM	7	-0.48	0.18	-0.83	-0.13	0.00704722230355506	0.51	0.0574361008584819
peri_Tcell	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	Response	Log_regression	ALL	ALL	11	-0.41	0.16	-0.73	-0.09	0.011641708665261	0	0.728310032070933
peri_Tcell	Signature	Response	Log_regression	Tumor	Melanoma	4	-0.42	0.28	-0.96	0.12	0.127483111630027	0	0.732966704953493
peri_Tcell	Signature	Response	Log_regression	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
peri_Tcell	Signature	Response	Log_regression	Tumor	Kidney	3	0.05	0.29	-0.52	0.62	0.85462430016598	0	0.959188032227484
peri_Tcell	Signature	Response	Log_regression	Sequencing	TPM	9	-0.48	0.2	-0.87	-0.09	0.0156988095265773	0	0.589190746023321
peri_Tcell	Signature	Response	Log_regression	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
Response_Ivy	Signature	OS	COX	ALL	ALL	13	-0.33	0.18	-0.68	0.03	0.069996008499372	0.54	0.0101709163521627
Response_Ivy	Signature	OS	COX	Tumor	Melanoma	5	-0.8	0.2	-1.19	-0.4	8.08687166043978e-05	0.16	0.310643802968611
Response_Ivy	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
Response_Ivy	Signature	OS	COX	Tumor	Kidney	3	0.13	0.24	-0.33	0.6	0.577402240932476	0.15	0.306339842682395
Response_Ivy	Signature	OS	COX	Sequencing	TPM	10	-0.26	0.2	-0.66	0.14	0.206563717879955	0.55	0.0174542634780274
Response_Ivy	Signature	OS	COX	Sequencing	FPKM	3	-0.69	0.26	-1.21	-0.18	0.00836971021477417	0.39	0.196171725414617
Response_Ivy	Signature	PFS	COX	ALL	ALL	8	-0.5	0.17	-0.83	-0.17	0.00297343484837568	0.08	0.369757125801212
Response_Ivy	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
Response_Ivy	Signature	PFS	COX	Tumor	Lung	3	-0.69	0.42	-1.51	0.14	0.10191338059774	0.49	0.140390354838252
Response_Ivy	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
Response_Ivy	Signature	PFS	COX	Sequencing	TPM	7	-0.42	0.19	-0.79	-0.06	0.023379488673577	0.03	0.404169173356423
Response_Ivy	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
Response_Ivy	Signature	OS	DI	ALL	ALL	13	-0.25	0.13	-0.5	0	0.054527016390618	0.58	0.00426676911248593
Response_Ivy	Signature	OS	DI	Tumor	Melanoma	5	-0.63	0.14	-0.91	-0.35	1.1330649727977e-05	0.29	0.225955963652312
Response_Ivy	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
Response_Ivy	Signature	OS	DI	Tumor	Kidney	3	0.08	0.16	-0.22	0.39	0.59306443320846	0.02	0.362012281811793
Response_Ivy	Signature	OS	DI	Sequencing	TPM	10	-0.2	0.14	-0.48	0.08	0.161460665265574	0.59	0.0096041124740555
Response_Ivy	Signature	OS	DI	Sequencing	FPKM	3	-0.42	0.3	-1.01	0.17	0.158881087110893	0.49	0.143242687286718
Response_Ivy	Signature	PFS	DI	ALL	ALL	8	-0.33	0.11	-0.54	-0.11	0.00335545891292792	0.13	0.328963722437647
Response_Ivy	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
Response_Ivy	Signature	PFS	DI	Tumor	Lung	3	-0.37	0.3	-0.96	0.23	0.228652870456744	0.58	0.0945528644190797
Response_Ivy	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
Response_Ivy	Signature	PFS	DI	Sequencing	TPM	7	-0.28	0.13	-0.53	-0.03	0.0278846909046588	0.08	0.364197121222009
Response_Ivy	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
Response_Ivy	Signature	Response	Log_regression	ALL	ALL	13	-0.57	0.2	-0.97	-0.17	0.00506970732562277	0	0.667561463212922
Response_Ivy	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.78	0.33	-1.42	-0.13	0.0181581959607744	0	0.726531723964997
Response_Ivy	Signature	Response	Log_regression	Tumor	Lung	3	-1.05	0.94	-2.9	0.81	0.268423096432059	0.59	0.0896545564788193
Response_Ivy	Signature	Response	Log_regression	Tumor	Kidney	3	-0.16	0.4	-0.94	0.63	0.691899750551867	0	0.726796793523254
Response_Ivy	Signature	Response	Log_regression	Sequencing	TPM	10	-0.51	0.24	-0.98	-0.05	0.0299824711448227	0	0.591094657988379
Response_Ivy	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.71	0.39	-1.48	0.05	0.0677898058496688	0	0.411598284770961
STAT1	Signature	OS	COX	ALL	ALL	13	-0.3	0.13	-0.56	-0.04	0.023450457277767	0.44	0.0446056966818297
STAT1	Signature	OS	COX	Tumor	Melanoma	5	-0.52	0.17	-0.84	-0.19	0.00170911426349959	0.05	0.376117406006332
STAT1	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
STAT1	Signature	OS	COX	Tumor	Kidney	3	0.14	0.19	-0.23	0.52	0.452937202834968	0.01	0.365581260855651
STAT1	Signature	OS	COX	Sequencing	TPM	10	-0.27	0.15	-0.57	0.03	0.0811343116916453	0.49	0.0391134572825444
STAT1	Signature	OS	COX	Sequencing	FPKM	3	-0.43	0.23	-0.89	0.02	0.0613047798027393	0.34	0.218023921656919
STAT1	Signature	PFS	COX	ALL	ALL	8	-0.5	0.15	-0.8	-0.2	0.00121917508130972	0.17	0.298044950279719
STAT1	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
STAT1	Signature	PFS	COX	Tumor	Lung	3	-0.95	0.26	-1.46	-0.44	0.000261813348264571	0	0.614245141283477
STAT1	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
STAT1	Signature	PFS	COX	Sequencing	TPM	7	-0.56	0.2	-0.95	-0.18	0.00388008742077843	0.29	0.210521853326581
STAT1	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
STAT1	Signature	OS	DI	ALL	ALL	13	-0.28	0.11	-0.49	-0.08	0.00735604698789659	0.45	0.04168559092063
STAT1	Signature	OS	DI	Tumor	Melanoma	5	-0.51	0.16	-0.83	-0.2	0.00124712926713224	0.26	0.246260401943451
STAT1	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
STAT1	Signature	OS	DI	Tumor	Kidney	3	0.04	0.13	-0.21	0.3	0.750278219789246	0	0.530941764829626
STAT1	Signature	OS	DI	Sequencing	TPM	10	-0.26	0.12	-0.5	-0.02	0.0329274386577402	0.5	0.036474454250092
STAT1	Signature	OS	DI	Sequencing	FPKM	3	-0.37	0.24	-0.84	0.09	0.1142647246289	0.41	0.185806050292101
STAT1	Signature	PFS	DI	ALL	ALL	8	-0.39	0.1	-0.59	-0.19	0.000115982508408273	0	0.490875937196636
STAT1	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
STAT1	Signature	PFS	DI	Tumor	Lung	3	-0.65	0.18	-1	-0.29	0.000358851926147471	0	0.450690536508426
STAT1	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
STAT1	Signature	PFS	DI	Sequencing	TPM	7	-0.42	0.13	-0.68	-0.17	0.00108812999978133	0.07	0.377332925702151
STAT1	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
STAT1	Signature	Response	Log_regression	ALL	ALL	13	-0.58	0.18	-0.93	-0.24	0.000841992255455868	0	0.481655049917407
STAT1	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.5	0.27	-1.03	0.03	0.0631278425893282	0	0.936718832672336
STAT1	Signature	Response	Log_regression	Tumor	Lung	3	-1.65	0.69	-3.01	-0.3	0.0169678687273383	0.26	0.260347881483465
STAT1	Signature	Response	Log_regression	Tumor	Kidney	3	-0.03	0.34	-0.69	0.62	0.91764573083207	0	0.909144516725561
STAT1	Signature	Response	Log_regression	Sequencing	TPM	10	-0.68	0.23	-1.12	-0.23	0.00291117725334752	0.16	0.300338465296957
STAT1	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.42	0.32	-1.04	0.2	0.184511695728513	0	0.770540966059161
T_cell_inflamed	Signature	OS	COX	ALL	ALL	13	-0.27	0.12	-0.5	-0.04	0.018846147190235	0.29	0.156537477056405
T_cell_inflamed	Signature	OS	COX	Tumor	Melanoma	4	-0.58	0.31	-1.18	0.03	0.0611743498997945	0.54	0.0896617739792453
T_cell_inflamed	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
T_cell_inflamed	Signature	OS	COX	Tumor	Kidney	3	0.06	0.17	-0.26	0.39	0.708794016933426	0	0.638045705691939
T_cell_inflamed	Signature	OS	COX	Sequencing	TPM	11	-0.27	0.13	-0.53	-0.01	0.042425708628282	0.34	0.123541529936026
T_cell_inflamed	Signature	OS	COX	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
T_cell_inflamed	Signature	PFS	COX	ALL	ALL	9	-0.45	0.13	-0.7	-0.19	0.000710897402157583	0	0.563471674733784
T_cell_inflamed	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
T_cell_inflamed	Signature	PFS	COX	Tumor	Lung	4	-0.81	0.24	-1.28	-0.33	0.000866333122704211	0	0.796107908380717
T_cell_inflamed	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
T_cell_inflamed	Signature	PFS	COX	Sequencing	TPM	8	-0.47	0.16	-0.79	-0.14	0.00457427261169154	0	0.468930501144456
T_cell_inflamed	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
T_cell_inflamed	Signature	OS	DI	ALL	ALL	13	-0.24	0.1	-0.44	-0.05	0.0143453341516381	0.38	0.0769508289445562
T_cell_inflamed	Signature	OS	DI	Tumor	Melanoma	4	-0.56	0.31	-1.17	0.04	0.0675574734118613	0.64	0.0391935284588341
T_cell_inflamed	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
T_cell_inflamed	Signature	OS	DI	Tumor	Kidney	3	0.03	0.14	-0.23	0.3	0.803480883619455	0	0.661577801730948
T_cell_inflamed	Signature	OS	DI	Sequencing	TPM	11	-0.25	0.12	-0.48	-0.02	0.0360795340623474	0.45	0.0517172675747475
T_cell_inflamed	Signature	OS	DI	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
T_cell_inflamed	Signature	PFS	DI	ALL	ALL	9	-0.34	0.1	-0.54	-0.14	0.000741622911261873	0.03	0.410397893974053
T_cell_inflamed	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
T_cell_inflamed	Signature	PFS	DI	Tumor	Lung	4	-0.55	0.17	-0.88	-0.22	0.00111894287278513	0	0.617246486646108
T_cell_inflamed	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
